"","nro","varcode","wave","russian","english"
"175",734,"rj360.4","i22","У Вас лично есть портативная развлекательная система PSP (пи-эс-пи) или что-то подобное? *В 2013 году в формулировку вопроса добавлены слова или что-то подобное","Do you personally have a portable entertainment system PSP (pi-pi es) or something like that? * In 2013, in the wording of the question, the words ""or something like that"""
"176",328,"rj360.5","i22","У Вас лично есть планшет?","Do you personally have a tablet?"
"177",130,"rj36.1a","i22","Сколько в среднем часов и минут продолжается Ваш обычный рабочий день на этой работе? (ЧАСОВ)","The average number of hours and minutes continues your typical day in this job? (Hours)"
"178",131,"rj36.1b","i22","Сколько в среднем часов и минут продолжается Ваш обычный рабочий день на этой работе? (МИНУТ)","The average number of hours and minutes continues your typical day in this job? (MIN)"
"179",132,"rj36.2","i22","А сколько часов в среднем продолжается Ваша обычная рабочая неделя?","How many hours on average lasts your usual working week?"
"180",364,"rj363","i22","Сколько денег Вы получили в качестве пенсии в теч.посл.30 дней? Учитывайте и основную пенсию и доплаты к ней","How much money you received as a pension in tech.posl.30 days? Understand and basic pension and supplements thereto"
"181",133,"rj37","i22","Вы работали на этой работе в течение последних 30 дней?","You've worked at this job in the last 30 days?"
"182",283,"rj371","i22","Сколько часов в среднем продолжался Ваш обычный день обучения на этих курсах?","How many hours on average, continue your normal day of training in these courses?"
"183",134,"rj38","i22","Сколько часов Вы фактически отработали на этой работе в течение последних 30 дней?","How many hours you actually worked at this job in the last 30 days?"
"184",135,"rj39","i22","На той работе; о которой мы сейчас говорим; в течение последних 30 дней Вы получили какую-нибудь сумму денег в качестве зарплаты; премии; дотаций; пособий; доходов; прибыли?","On the work; about which we are talking; in the last 30 days you get some amount of money as salary; Prize; subsidies; benefits; income; profits?"
"185",136,"rj40","i22","Сколько денег в течение последних 30 дней Вы получили на этой работе после вычета налогов? Если все или часть денег Вы получили не в рублях; а в иностранной валюте; переведите  все в рубли и назовите общую сумму","How much money in the last 30 days you got this job after taxes? If all or part of the money you received is not in rubles; and in foreign currency; turn all into rubles and name totaling"
"186",318,"rj401.1a","i22","Вы посещаете социальную сеть Одноклассники?","You visit a social network Odnoklassniki?"
