"","nro","varcode","wave","russian","english"
"226",330,"rb19.9.6","h22","Кем 19-ый член семьи приходится 6-му члену семьи?","Who the 19th member of the family has to the 6th member of the family?"
"227",331,"rb19.9.7","h22","Кем 19-ый член семьи приходится 7-му члену семьи?","Who the 19th member of the family has to the 7th member of the family?"
"228",332,"rb19.9.8","h22","Кем 19-ый член семьи приходится 8-му члену семьи?","Who the 19th member of the family has to the 8th member of the family?"
"229",333,"rb19.9.9","h22","Кем 19-ый член семьи приходится 9-му члену семьи?","Who the 19th member of the family has to 9th family member?"
"230",343,"rb20.1","h22","Наличие индивидуального вопросника","Availability of individual questionnaire"
"231",345,"rb20.2.1","h22","Сейчас является членом Вашей семьи; домохозяйства?","Who is a member of your family household?"
"232",346,"rb202.23","h22","Почему (он/она) больше не является членом Вашей семьи; домохозяйства?","Why did (he / she) is no longer a member of your family household?"
"233",347,"rb20.3","h22","Сколько месяцев из последних 12 (он/она) жили в Вашей семье; домохозяйстве?","How many months out of the past 12 (he / she) live in your household the household?"
"234",348,"rb20.4","h22","Какого пола этот человек?","What sex is this person?"
"235",349,"rb20.5","h22","В каком году (он/она) родились?","In what year did (he / she) born?"
"236",350,"rb20.9.1","h22","Кем 20-ый член семьи приходится 1-му члену семьи?","Who the 20th member of the family has to 1st family member?"
"237",359,"rb20.910","h22","Кем 20-ый член семьи приходится 10-му члену семьи?","Who the 20th member of the family has to the 10th member of the family?"
"238",360,"rb20.911","h22","Кем 20-ый член семьи приходится 11-му члену семьи?","Who the 20th member of the family has to the 11th member of the family?"
"239",361,"rb20.912","h22","Кем 20-ый член семьи приходится 12-му члену семьи?","Who the 20th member of the family has to the 12th member of the family?"
"240",362,"rb20.913","h22","Кем 20-ый член семьи приходится 13-му члену семьи?","Who the 20th member of the family has to the 13th member of the family?"
"241",363,"rb20.914","h22","Кем 20-ый член семьи приходится 14-му члену семьи?","Who the 20th member of the family has to the 14th member of the family?"
"242",364,"rb20.915","h22","Кем 20-ый член семьи приходится 15-му члену семьи?","Who the 20th member of the family has to the 15th member of the family?"
"243",365,"rb20.916","h22","Кем 20-ый член семьи приходится 16-му члену семьи?","Who the 20th member of the family has to the 16th member of the family?"
"244",366,"rb20.917","h22","Кем 20-ый член семьи приходится 17-му члену семьи?","Who the 20th member of the family has to the 17th member of the family?"
"245",367,"rb20.918","h22","Кем 20-ый член семьи приходится 18-му члену семьи?","Who the 20th member of the family has to the 18th member of the family?"
"246",368,"rb20.919","h22","Кем 20-ый член семьи приходится 19-му члену семьи?","Who the 20th member of the family has to the 19 th member of the family?"
"247",351,"rb20.9.2","h22","Кем 20-ый член семьи приходится 2-му члену семьи?","Who the 20th member of the family has to 2nd family member?"
"248",352,"rb20.9.3","h22","Кем 20-ый член семьи приходится 3-му члену семьи?","Who the 20th member of the family has to 3rd family member?"
"249",353,"rb20.9.4","h22","Кем 20-ый член семьи приходится 4-му члену семьи?","Who the 20th member of the family has to the 4th member of the family?"
"250",354,"rb20.9.5","h22","Кем 20-ый член семьи приходится 5-му члену семьи?","Who the 20th member of the family has to the 5th member of the family?"
"251",355,"rb20.9.6","h22","Кем 20-ый член семьи приходится 6-му члену семьи?","Who the 20th member of the family has to the 6th member of the family?"
"252",356,"rb20.9.7","h22","Кем 20-ый член семьи приходится 7-му члену семьи?","Who the 20th member of the family has to the 7th member of the family?"
"253",357,"rb20.9.8","h22","Кем 20-ый член семьи приходится 8-му члену семьи?","Who the 20th member of the family has to the 8th member of the family?"
"254",358,"rb20.9.9","h22","Кем 20-ый член семьи приходится 9-му члену семьи?","Who the 20th member of the family has to 9th family member?"
"255",45,"rb2.1","h22","Наличие индивидуального вопросника","Availability of individual questionnaire"
"256",47,"rb2.2.1","h22","Сейчас является членом Вашей семьи; домохозяйства?","Who is a member of your family household?"
"257",48,"rb2.2.23","h22","Почему (он/она) больше не является членом Вашей семьи; домохозяйства?","Why did (he / she) is no longer a member of your family household?"
"258",49,"rb2.3","h22","Сколько месяцев из последних 12 (он/она) жили в Вашей семье; домохозяйстве?","How many months out of the past 12 (he / she) live in your household the household?"
"259",50,"rb2.4","h22","Какого пола этот человек?","What sex is this person?"
