year,file,var,russian,english
2007,FG,NSANTEH,Неудобства в проживании: неполадки с сантехническим оборудованием,"Inconvenience to stay, problems with sanitary equipment"
2007,FG,NELEKTR,Неудобства в проживании: неисправность электропроводки,Inconvenience to stay wiring
2007,FG,SHUMIZO,Неудобства в проживании: плохая шумоизоляция,Inconvenience to stay poor noise insulation
2007,FG,GRYZ,Неудобства в проживании: загрязнение воздуха,"Inconvenience to stay, air pollution"
2007,FG,PLVODA,Неудобства в проживании: плохое качество воды,Inconvenience to stay poor water quality
2007,FG,PLOBTR,Неудобства в проживании: плохая работа общественного транспорта,Inconvenience to stay poor performance of public transport
2007,FG,PLSVET,Неудобства в проживании: плохая освещенность улиц,"Inconvenience to stay, poorly lit streets"
2007,FG,SHUMS,Неудобства в проживании: беспокойные соседи,Inconvenience to stay restless neighbors
2007,FG,PLDR,Неудобства в проживании: другое,Inconvenience to stay another
2007,FG,OCENGIL,Оценка жилищных условий,Assessment of living conditions
2007,FG,ULUCHG,Намерение улучшить жилье,Intention to improve housing
2007,FG,UCHET,Способы улучшения жилищных условий: состояние на учете как нуждающиеся в улучшении жилищных условий,Ways to improve the living conditions: the state registered as needing to improve their living conditions
2007,FG,KUPGIL,Способы улучшения жилищных условий: покупка нового жилья,Ways to improve the living conditions: the purchase of new housing
2007,FG,KUPGILD,Способы улучшения жилищных условий: покупка дополнительного жилья,Ways to improve the living conditions: the purchase of additional housing
2007,FG,NASLED,Способы улучшения жилищных условий: получение наследства,Ways to improve their housing conditions: inheritance
2007,FG,STRGIL,Способы улучшения жилищных условий: строительство нового дома,Ways to improve the living conditions: the construction of a new home
2007,FG,DRPRICH,Способы улучшения жилищных условий: другой способ ,Ways to improve the living conditions: the other way
2007,FG,PRODMAG,Шаговая доступность продовольственного магазина,Walking distance grocery store
2007,FG,PROMMAG,Шаговая доступность магазина непродовольственных товаров,Walking distance of shops non-food items
2007,FG,POCHTA,Шаговая доступность почтового отделения,Walking distance of the post office
2007,FG,SBERB,Шаговая доступность отделения Сбербанка,Walking distance branch of the Savings Bank
2007,FG,APTEKA,Шаговая доступность аптеки,Stepping accessibility pharmacy
2007,FG,POLIKV,Шаговая доступность поликлиники для взрослых,Stepping accessibility clinics for adults
2007,FG,POLIKD,Шаговая доступность детской поликлиники,Stepping accessibility of child health clinics
2007,FG,SHKOLA,Шаговая доступность общеобразовательного учреждения,Stepping accessibility of educational institution
